location_id,category,csp_code,csp_name,force_code,force_name,period_start,period_end,count,population,population_period,population_rounding,published_rate_per_1000,force_count,force_unallocated_count,coverage,evidence_id,source_url,retrieval_date,source_cells,source_sha256
leicester,violence_against_person,E22000168,Leicester,E23000021,Leicestershire,2025-04-01,2026-03-31,15637,388300,mid-2024,nearest 100,40.265432035184936,33355,668,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H197; Table C4!G197; Table C4!J197,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
leicester,sexual_offences,E22000168,Leicester,E23000021,Leicestershire,2025-04-01,2026-03-31,1669,388300,mid-2024,nearest 100,4.2976917609978678,3948,160,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N197; Table C4!G197; Table C4!P197,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
lincoln,violence_against_person,E22000175,Lincoln,E23000020,Lincolnshire,2025-04-01,2026-03-31,4549,105100,mid-2024,nearest 100,43.276823258557378,22114,22,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H206; Table C4!G206; Table C4!J206,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
lincoln,sexual_offences,E22000175,Lincoln,E23000020,Lincolnshire,2025-04-01,2026-03-31,628,105100,mid-2024,nearest 100,5.9744658180641972,2796,14,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N206; Table C4!G206; Table C4!P206,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
liverpool,violence_against_person,E22000182,Liverpool,E23000004,Merseyside,2025-04-01,2026-03-31,23213,509000,mid-2024,nearest 100,45.608602623776676,55326,71,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H214; Table C4!G214; Table C4!J214,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
liverpool,sexual_offences,E22000182,Liverpool,E23000004,Merseyside,2025-04-01,2026-03-31,2109,509000,mid-2024,nearest 100,4.1437359640522553,4984,56,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N214; Table C4!G214; Table C4!P214,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
loughborough,violence_against_person,E22000165,Charnwood,E23000021,Leicestershire,2025-04-01,2026-03-31,4532,188400,mid-2024,nearest 100,24.05711707407702,33355,668,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H194; Table C4!G194; Table C4!J194,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
loughborough,sexual_offences,E22000165,Charnwood,E23000021,Leicestershire,2025-04-01,2026-03-31,534,188400,mid-2024,nearest 100,2.8346205908113702,3948,160,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N194; Table C4!G194; Table C4!P194,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
manchester,violence_against_person,E22000101,Manchester,E23000005,Greater Manchester,2025-04-01,2026-03-31,30605,589700,mid-2024,nearest 100,51.901911238489326,125640,205,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H113; Table C4!G113; Table C4!J113,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
manchester,sexual_offences,E22000101,Manchester,E23000005,Greater Manchester,2025-04-01,2026-03-31,3323,589700,mid-2024,nearest 100,5.635355368256822,12751,23,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N113; Table C4!G113; Table C4!P113,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
merthyr-tydfil,violence_against_person,W14000023,Cwm Taf,W15000003,South Wales,2025-04-01,2026-03-31,10255,301800,mid-2024,nearest 100,33.977655260158507,41549,290,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H301; Table C4!G301; Table C4!J301,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
merthyr-tydfil,sexual_offences,W14000023,Cwm Taf,W15000003,South Wales,2025-04-01,2026-03-31,1068,301800,mid-2024,nearest 100,3.5385797969623876,4678,55,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N301; Table C4!G301; Table C4!P301,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
middlesbrough,violence_against_person,E22000029,Middlesbrough,E23000013,Cleveland,2025-04-01,2026-03-31,8336,156200,mid-2024,nearest 100,53.380805706930673,26600,5,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H38; Table C4!G38; Table C4!J38,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
middlesbrough,sexual_offences,E22000029,Middlesbrough,E23000013,Cleveland,2025-04-01,2026-03-31,856,156200,mid-2024,nearest 100,5.4815222750878903,3025,4,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N38; Table C4!G38; Table C4!P38,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
neath,violence_against_person,W14000012,Neath Port Talbot,W15000003,South Wales,2025-04-01,2026-03-31,4473,143200,mid-2024,nearest 100,31.225348868054926,41549,290,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H302; Table C4!G302; Table C4!J302,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
neath,sexual_offences,W14000012,Neath Port Talbot,W15000003,South Wales,2025-04-01,2026-03-31,499,143200,mid-2024,nearest 100,3.4834449106101961,4678,55,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N302; Table C4!G302; Table C4!P302,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
newcastle-upon-tyne,violence_against_person,E22000245,Newcastle upon Tyne,E23000007,Northumbria,2025-04-01,2026-03-31,11744,320600,mid-2024,nearest 100,36.630744997738645,49092,695,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H284; Table C4!G284; Table C4!J284,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
newcastle-upon-tyne,sexual_offences,E22000245,Newcastle upon Tyne,E23000007,Northumbria,2025-04-01,2026-03-31,1447,320600,mid-2024,nearest 100,4.5133419628514844,5861,110,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N284; Table C4!G284; Table C4!P284,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
newport,violence_against_person,W14000022,Newport,W15000002,Gwent,2025-04-01,2026-03-31,6911,167900,mid-2024,nearest 100,41.161650754322537,22424,0,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H127; Table C4!G127; Table C4!J127,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
newport,sexual_offences,W14000022,Newport,W15000002,Gwent,2025-04-01,2026-03-31,662,167900,mid-2024,nearest 100,3.9428465922965588,2338,0,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N127; Table C4!G127; Table C4!P127,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
northampton,violence_against_person,E22000237,Northampton,E23000022,Northamptonshire,2025-04-01,2026-03-31,8796,248500,mid-2024,nearest 100,35.401791823296925,22501,172,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H279; Table C4!G279; Table C4!J279,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
northampton,sexual_offences,E22000237,Northampton,E23000022,Northamptonshire,2025-04-01,2026-03-31,1193,248500,mid-2024,nearest 100,4.8015390683484798,3069,68,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N279; Table C4!G279; Table C4!P279,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
norwich,violence_against_person,E22000223,Norwich,E23000024,Norfolk,2025-04-01,2026-03-31,5908,147200,mid-2024,nearest 100,40.140778084276612,24620,269,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H259; Table C4!G259; Table C4!J259,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
norwich,sexual_offences,E22000223,Norwich,E23000024,Norfolk,2025-04-01,2026-03-31,873,147200,mid-2024,nearest 100,5.9314318326969335,3355,49,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N259; Table C4!G259; Table C4!P259,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
nottingham,violence_against_person,E22000257,Nottingham,E23000019,Nottinghamshire,2025-04-01,2026-03-31,13695,331100,mid-2024,nearest 100,41.364999682853231,35528,470,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H295; Table C4!G295; Table C4!J295,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
nottingham,sexual_offences,E22000257,Nottingham,E23000019,Nottinghamshire,2025-04-01,2026-03-31,1706,331100,mid-2024,nearest 100,5.1528798436617462,4447,106,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N295; Table C4!G295; Table C4!P295,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
peterborough,violence_against_person,E22000017,Peterborough,E23000023,Cambridgeshire,2025-04-01,2026-03-31,9793,223700,mid-2024,nearest 100,43.786188549328202,26485,382,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H26; Table C4!G26; Table C4!J26,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
peterborough,sexual_offences,E22000017,Peterborough,E23000023,Cambridgeshire,2025-04-01,2026-03-31,983,223700,mid-2024,nearest 100,4.3951621917685717,3087,188,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N26; Table C4!G26; Table C4!P26,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
plymouth,violence_against_person,E22000056,Plymouth,E23000035,Devon and Cornwall,2025-04-01,2026-03-31,11713,272100,mid-2024,nearest 100,43.05189530520056,56685,1,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H67; Table C4!G67; Table C4!J67,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
plymouth,sexual_offences,E22000056,Plymouth,E23000035,Devon and Cornwall,2025-04-01,2026-03-31,1379,272100,mid-2024,nearest 100,5.0686044246453994,6678,2,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N67; Table C4!G67; Table C4!P67,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
portsmouth,violence_against_person,E22000118,Portsmouth,E23000030,Hampshire,2025-04-01,2026-03-31,9595,214300,mid-2024,nearest 100,44.769294656146627,62298,1322,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H139; Table C4!G139; Table C4!J139,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
portsmouth,sexual_offences,E22000118,Portsmouth,E23000030,Hampshire,2025-04-01,2026-03-31,1045,214300,mid-2024,nearest 100,4.875863774431811,7120,281,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N139; Table C4!G139; Table C4!P139,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
preston,violence_against_person,E22000158,Preston,E23000003,Lancashire,2025-04-01,2026-03-31,6419,162900,mid-2024,nearest 100,39.413252775321737,56236,980,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H185; Table C4!G185; Table C4!J185,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
preston,sexual_offences,E22000158,Preston,E23000003,Lancashire,2025-04-01,2026-03-31,705,162900,mid-2024,nearest 100,4.3287651046271733,5950,183,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N185; Table C4!G185; Table C4!P185,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
rotherham,violence_against_person,E22000261,Rotherham,E23000011,South Yorkshire,2025-04-01,2026-03-31,10269,276600,mid-2024,nearest 100,37.126484571304616,54042,641,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H309; Table C4!G309; Table C4!J309,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
rotherham,sexual_offences,E22000261,Rotherham,E23000011,South Yorkshire,2025-04-01,2026-03-31,1028,276600,mid-2024,nearest 100,3.7166253909145142,5705,389,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N309; Table C4!G309; Table C4!P309,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
salford,violence_against_person,E22000104,Salford,E23000005,Greater Manchester,2025-04-01,2026-03-31,12349,294300,mid-2024,nearest 100,41.953741829399213,125640,205,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H117; Table C4!G117; Table C4!J117,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
salford,sexual_offences,E22000104,Salford,E23000005,Greater Manchester,2025-04-01,2026-03-31,1261,294300,mid-2024,nearest 100,4.2840447361626373,12751,23,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N117; Table C4!G117; Table C4!P117,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
sheffield,violence_against_person,E22000262,Sheffield,E23000011,South Yorkshire,2025-04-01,2026-03-31,20012,582500,mid-2024,nearest 100,34.355777665997707,54042,641,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H310; Table C4!G310; Table C4!J310,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
sheffield,sexual_offences,E22000262,Sheffield,E23000011,South Yorkshire,2025-04-01,2026-03-31,2057,582500,mid-2024,nearest 100,3.5313729092023425,5705,389,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N310; Table C4!G310; Table C4!P310,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
shrewsbury,violence_against_person,E22000360,Shropshire,E23000016,West Mercia,2025-04-01,2026-03-31,6962,332500,mid-2024,nearest 100,20.941180009324569,33286,308,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H384; Table C4!G384; Table C4!J384,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
shrewsbury,sexual_offences,E22000360,Shropshire,E23000016,West Mercia,2025-04-01,2026-03-31,866,332500,mid-2024,nearest 100,2.6048638161555702,4063,54,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N384; Table C4!G384; Table C4!P384,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
st-helens,violence_against_person,E22000184,St. Helens,E23000004,Merseyside,2025-04-01,2026-03-31,6834,188900,mid-2024,nearest 100,36.185342659416186,55326,71,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H216; Table C4!G216; Table C4!J216,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
st-helens,sexual_offences,E22000184,St. Helens,E23000004,Merseyside,2025-04-01,2026-03-31,635,188900,mid-2024,nearest 100,3.3622611338497626,4984,56,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N216; Table C4!G216; Table C4!P216,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
stafford,violence_against_person,E22000268,Stafford,E23000015,Staffordshire,2025-04-01,2026-03-31,3958,141600,mid-2024,nearest 100,27.960665743592642,37896,450,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H318; Table C4!G318; Table C4!J318,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
stafford,sexual_offences,E22000268,Stafford,E23000015,Staffordshire,2025-04-01,2026-03-31,520,141600,mid-2024,nearest 100,3.6734578541354659,4261,76,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N318; Table C4!G318; Table C4!P318,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
stockport,violence_against_person,E22000105,Stockport,E23000005,Greater Manchester,2025-04-01,2026-03-31,8888,303900,mid-2024,nearest 100,29.243672041825558,125640,205,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H118; Table C4!G118; Table C4!J118,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
stockport,sexual_offences,E22000105,Stockport,E23000005,Greater Manchester,2025-04-01,2026-03-31,943,303900,mid-2024,nearest 100,3.1026983275699256,12751,23,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N118; Table C4!G118; Table C4!P118,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
stockton-on-tees,violence_against_person,E22000030,Stockton-on-Tees,E23000013,Cleveland,2025-04-01,2026-03-31,8316,206800,mid-2024,nearest 100,40.212765957446805,26600,5,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H40; Table C4!G40; Table C4!J40,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
stockton-on-tees,sexual_offences,E22000030,Stockton-on-Tees,E23000013,Cleveland,2025-04-01,2026-03-31,995,206800,mid-2024,nearest 100,4.8114119922630563,3025,4,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N40; Table C4!G40; Table C4!P40,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
