location_id,destination_id,origin_crs,destination_crs,measurement_date,selection_window_start_local,selection_window_end_local,planner_search_times,query_timestamp_local,selected_departure_local,selected_arrival_local,elapsed_minutes,changes,frequency_window_start_local,frequency_window_end_local,usable_departures_in_window,source_url,raw_capture_path,retrieval_timestamp,confidence,evidence_id,reason
hartlepool,birmingham,HPL,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:52:44+01:00,2026-09-11T12:59:00+01:00,2026-09-11T16:28:00+01:00,209,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/hartlepool__birmingham/response-13.json,2026-09-08T23:52:44+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
hartlepool,london,HPL,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:52:34+01:00,2026-09-11T12:59:00+01:00,2026-09-11T16:07:00+01:00,188,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/hartlepool__london/response-13.json,2026-09-08T23:52:34+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
huddersfield,birmingham,HUD,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:52:49+01:00,2026-09-11T11:42:00+01:00,2026-09-11T14:04:00+01:00,142,2,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/huddersfield__birmingham/response-11.json,2026-09-08T23:52:49+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
huddersfield,london,HUD,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:52:48+01:00,2026-09-11T13:42:00+01:00,2026-09-11T16:22:00+01:00,160,2,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/huddersfield__london/response-13.json,2026-09-08T23:52:48+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
hull-kingston-upon-hull,birmingham,HUL,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:52:54+01:00,2026-09-11T11:25:00+01:00,2026-09-11T14:04:00+01:00,159,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/hull-kingston-upon-hull__birmingham/response-11.json,2026-09-08T23:52:54+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
hull-kingston-upon-hull,london,HUL,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:52:50+01:00,2026-09-11T10:33:00+01:00,2026-09-11T13:17:00+01:00,164,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/hull-kingston-upon-hull__london/response-10.json,2026-09-08T23:52:50+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
ipswich,birmingham,IPS,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:52:58+01:00,2026-09-11T10:41:00+01:00,2026-09-11T13:56:00+01:00,195,2,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/ipswich__birmingham/response-10.json,2026-09-08T23:52:58+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
ipswich,london,IPS,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:52:56+01:00,2026-09-11T10:41:00+01:00,2026-09-11T11:47:00+01:00,66,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/ipswich__london/response-10.json,2026-09-08T23:52:56+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
kettering,birmingham,KET,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:05+01:00,2026-09-11T11:22:00+01:00,2026-09-11T12:38:00+01:00,76,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/kettering__birmingham/response-11.json,2026-09-08T23:53:05+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
kettering,london,KET,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:04+01:00,2026-09-11T13:07:00+01:00,2026-09-11T13:54:00+01:00,47,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/kettering__london/response-13.json,2026-09-08T23:53:04+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
lancaster,birmingham,LAN,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:16+01:00,2026-09-11T14:00:00+01:00,2026-09-11T16:06:00+01:00,126,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/lancaster__birmingham/response-13.json,2026-09-08T23:53:16+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
lancaster,london,LAN,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:08+01:00,2026-09-11T11:41:00+01:00,2026-09-11T14:12:00+01:00,151,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/lancaster__london/response-11.json,2026-09-08T23:53:08+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
leicester,birmingham,LEI,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:19+01:00,2026-09-11T10:50:00+01:00,2026-09-11T11:38:00+01:00,48,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/leicester__birmingham/response-10.json,2026-09-08T23:53:19+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
leicester,london,LEI,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:18+01:00,2026-09-11T12:04:00+01:00,2026-09-11T13:07:00+01:00,63,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/leicester__london/response-12.json,2026-09-08T23:53:18+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
lincoln,birmingham,LCN,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:24+01:00,2026-09-11T11:10:00+01:00,2026-09-11T13:28:00+01:00,138,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/lincoln__birmingham/response-11.json,2026-09-08T23:53:24+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
lincoln,london,LCN,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:22+01:00,2026-09-11T11:20:00+01:00,2026-09-11T13:16:00+01:00,116,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/lincoln__london/response-11.json,2026-09-08T23:53:22+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
llanelli,birmingham,LLE,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:58:28+01:00,2026-09-11T10:49:00+01:00,2026-09-11T14:19:00+01:00,210,2,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/llanelli__birmingham/response-10.json,2026-09-08T23:58:28+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
llanelli,london,LLE,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:58:27+01:00,2026-09-11T12:54:00+01:00,2026-09-11T16:09:00+01:00,195,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/llanelli__london/response-12.json,2026-09-08T23:58:27+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
loughborough,birmingham,LBO,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:29+01:00,2026-09-11T10:32:00+01:00,2026-09-11T11:38:00+01:00,66,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/loughborough__birmingham/response-10.json,2026-09-08T23:53:29+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
loughborough,london,LBO,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:27+01:00,2026-09-11T11:53:00+01:00,2026-09-11T13:07:00+01:00,74,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/loughborough__london/response-11.json,2026-09-08T23:53:27+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
luton,birmingham,LUT,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:57:46+01:00,2026-09-11T10:40:00+01:00,2026-09-11T12:38:00+01:00,118,2,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/luton__birmingham/response-10.json,2026-09-08T23:57:46+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
luton,london,LUT,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:57:43+01:00,2026-09-11T11:26:00+01:00,2026-09-11T11:52:00+01:00,26,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/luton__london/response-11.json,2026-09-08T23:57:43+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
merthyr-tydfil,birmingham,MER,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:36+01:00,2026-09-11T10:39:00+01:00,2026-09-11T13:55:00+01:00,196,2,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/merthyr-tydfil__birmingham/response-10.json,2026-09-08T23:53:36+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
merthyr-tydfil,london,MER,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:35+01:00,2026-09-11T13:39:00+01:00,2026-09-11T16:41:00+01:00,182,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/merthyr-tydfil__london/response-13.json,2026-09-08T23:53:35+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
middlesbrough,birmingham,MBR,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:42+01:00,2026-09-11T10:26:00+01:00,2026-09-11T13:28:00+01:00,182,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/middlesbrough__birmingham/response-10.json,2026-09-08T23:53:42+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
middlesbrough,london,MBR,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:41+01:00,2026-09-11T12:52:00+01:00,2026-09-11T16:07:00+01:00,195,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/middlesbrough__london/response-12.json,2026-09-08T23:53:41+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
milton-keynes,birmingham,MKC,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:57:39+01:00,2026-09-11T10:52:00+01:00,2026-09-11T11:48:00+01:00,56,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/milton-keynes__birmingham/response-10.json,2026-09-08T23:57:39+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
milton-keynes,london,MKC,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:57:37+01:00,2026-09-11T10:55:00+01:00,2026-09-11T11:27:00+01:00,32,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/milton-keynes__london/response-11.json,2026-09-08T23:57:37+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
neath,birmingham,NTH,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:50+01:00,2026-09-11T10:35:00+01:00,2026-09-11T13:19:00+01:00,164,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/neath__birmingham/response-10.json,2026-09-08T23:53:50+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
neath,london,NTH,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:46+01:00,2026-09-11T10:35:00+01:00,2026-09-11T13:10:00+01:00,155,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/neath__london/response-10.json,2026-09-08T23:53:46+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
newport,birmingham,NWP,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:59+01:00,2026-09-11T12:35:00+01:00,2026-09-11T14:19:00+01:00,104,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/newport__birmingham/response-12.json,2026-09-08T23:53:59+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
newport,london,NWP,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:53+01:00,2026-09-11T10:34:00+01:00,2026-09-11T12:11:00+01:00,97,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/newport__london/response-10.json,2026-09-08T23:53:53+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
northampton,birmingham,NMP,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:03+01:00,2026-09-11T10:10:00+01:00,2026-09-11T11:14:00+01:00,64,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/northampton__birmingham/response-10.json,2026-09-08T23:54:03+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
northampton,london,NMP,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:53:59+01:00,2026-09-11T10:18:00+01:00,2026-09-11T11:17:00+01:00,59,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/northampton__london/response-10.json,2026-09-08T23:53:59+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
norwich,birmingham,NRW,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:07+01:00,2026-09-11T10:52:00+01:00,2026-09-11T14:38:00+01:00,226,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/norwich__birmingham/response-10.json,2026-09-08T23:54:07+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
norwich,london,NRW,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:05+01:00,2026-09-11T10:00:00+01:00,2026-09-11T11:47:00+01:00,107,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/norwich__london/response-10.json,2026-09-08T23:54:05+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
nottingham,birmingham,NOT,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:13+01:00,2026-09-11T10:17:00+01:00,2026-09-11T11:27:00+01:00,70,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/nottingham__birmingham/response-10.json,2026-09-08T23:54:13+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
nottingham,london,NOT,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:10+01:00,2026-09-11T10:50:00+01:00,2026-09-11T12:27:00+01:00,97,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/nottingham__london/response-10.json,2026-09-08T23:54:10+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
oxford,birmingham,OXF,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:58:10+01:00,2026-09-11T11:12:00+01:00,2026-09-11T12:16:00+01:00,64,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/oxford__birmingham/response-11.json,2026-09-08T23:58:10+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
oxford,london,OXF,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:58:07+01:00,2026-09-11T11:32:00+01:00,2026-09-11T12:23:00+01:00,51,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/oxford__london/response-11.json,2026-09-08T23:58:07+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
peterborough,birmingham,PBO,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:18+01:00,2026-09-11T10:54:00+01:00,2026-09-11T12:38:00+01:00,104,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/peterborough__birmingham/response-10.json,2026-09-08T23:54:18+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
peterborough,london,PBO,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:15+01:00,2026-09-11T10:05:00+01:00,2026-09-11T10:53:00+01:00,48,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/peterborough__london/response-10.json,2026-09-08T23:54:15+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
plymouth,birmingham,PLY,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:26+01:00,2026-09-11T10:27:00+01:00,2026-09-11T13:55:00+01:00,208,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/plymouth__birmingham/response-10.json,2026-09-08T23:54:26+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
plymouth,london,PLY,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:23+01:00,2026-09-11T11:15:00+01:00,2026-09-11T14:29:00+01:00,194,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/plymouth__london/response-11.json,2026-09-08T23:54:23+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
portsmouth,birmingham,PMS,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:32+01:00,2026-09-11T10:27:00+01:00,2026-09-11T13:51:00+01:00,204,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/portsmouth__birmingham/response-10.json,2026-09-08T23:54:32+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
portsmouth,london,PMS,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:29+01:00,2026-09-11T10:19:00+01:00,2026-09-11T11:51:00+01:00,92,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/portsmouth__london/response-10.json,2026-09-08T23:54:29+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
preston,birmingham,PRE,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:40+01:00,2026-09-11T10:18:00+01:00,2026-09-11T12:06:00+01:00,108,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/preston__birmingham/response-10.json,2026-09-08T23:54:40+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
preston,london,PRE,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:35+01:00,2026-09-11T10:00:00+01:00,2026-09-11T12:12:00+01:00,132,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/preston__london/response-10.json,2026-09-08T23:54:35+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
rhyl,birmingham,RHL,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:58:39+01:00,2026-09-11T13:52:00+01:00,2026-09-11T15:57:00+01:00,125,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/rhyl__birmingham/response-13.json,2026-09-08T23:58:39+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
